ID,y
7124,94.63752
7127,106.45086
7131,104.81643
7132,92.39903
7133,97.336815
7134,109.026146
7135,91.59955
7136,110.09775
7137,94.87535
7141,95.271194
7144,107.44313
7147,106.00742
7148,97.99835
7150,96.57472
7151,92.83324
7152,105.32089
7154,94.92574
7156,95.56401
7157,105.40882
7159,117.99482
7161,100.93902
7163,97.20635
7164,100.09742
7167,78.327934
7169,102.50387
7170,93.55518
7173,95.81223
7174,107.18783
7177,109.65677
7178,103.72465
7179,97.074005
7180,79.593155
7181,109.99659
7182,92.06495
7184,96.46281
7185,113.29668
7186,92.84438
7187,116.70474
7188,93.635475
7189,108.5466
7191,103.262596
7193,108.071175
7197,97.809105
7199,96.013794
7200,110.44463
7201,91.59955
7204,93.788605
7207,112.01844
7209,111.49258
7210,93.64032
7211,99.60787
7213,97.39153
7214,112.4958
7216,111.722435
7217,94.21238
7220,109.08554
7224,109.15514
7225,92.956116
7226,111.722435
7227,95.06874
7234,113.29668
7236,82.63267
7239,109.775246
7240,91.904465
7242,114.895515
7244,104.6248
7245,90.5383
7247,98.43676
7248,93.934845
7249,117.55922
7250,111.736465
7251,104.552055
7252,109.72836
7253,78.357285
7256,93.369354
7260,96.52603
7261,112.13376
7264,100.71684
7269,111.436035
7270,91.51311
7273,105.06254
7279,93.17202
7281,111.67874
7284,96.06259
7285,112.35569
7286,117.93961
7287,92.95133
7289,96.46281
7292,90.93579
7293,111.72206
7296,99.456894
7297,111.71167
7298,95.82911
7299,113.05828
7301,103.517
7304,107.36527
7306,108.79955
7308,96.46281
7309,96.58726
7312,91.38786
7313,78.357285
7314,96.90722
7316,93.49683
7319,110.91501
7321,112.71324
7323,98.615715
7324,103.100525
7325,94.62247
7328,95.594086
7330,76.87357
7334,95.373055
7337,113.060295
7338,104.27066
7339,95.27193
7341,92.90184
7342,112.74782
7344,103.789665
7345,103.31389
7347,107.932915
7349,111.67874
7350,96.359
7353,102.48842
7355,111.4811
7356,94.69927
7357,115.884674
7358,102.95613
7360,95.05325
7363,100.47794
7364,94.29866
7366,105.53228
7368,92.77466
7369,108.31698
7370,96.4169
7373,94.13147
7374,101.20081
7375,97.901344
7377,94.14355
7379,97.78859
7380,119.18678
7382,100.22017
7383,92.150406
7385,107.98365
7386,102.81003
7391,95.615776
7394,94.566124
7396,111.736465
7397,94.57908
7399,99.222534
7400,105.19169
7403,78.55949
7405,111.250175
7408,106.1192
7414,108.78417
7416,97.81453
7417,94.03644
7419,94.28658
7420,104.87012
7421,96.48837
7422,94.66529
7423,96.66418
7425,77.33182
7430,101.62082
7432,96.13541
7433,101.59706
7434,104.91848
7436,109.05389
7437,94.01016
7438,108.10925
7440,101.414795
7441,92.35739
7442,109.56045
7445,94.52255
7446,95.94418
7448,110.75471
7450,98.279976
7451,93.40061
7454,103.60263
7455,103.38798
7457,106.66132
7459,96.205536
7462,93.76903
7464,93.40061
7465,102.06772
7466,95.28481
7467,107.45195
7469,103.23907
7472,95.88728
7473,108.623955
7479,95.373055
7480,107.551094
7484,103.87915
7491,93.29768
7494,99.43359
7495,97.35628
7501,98.31875
7503,92.43996
7504,107.14386
7505,97.12495
7508,110.868805
7509,90.82741
7510,78.357285
7511,111.874565
7515,98.17976
7516,101.889915
7517,95.83375
7518,103.68223
7519,93.60663
7521,97.188705
7522,106.49403
7524,99.29857
7526,105.71768
7527,94.518074
7528,102.92592
7529,92.48901
7534,106.32115
7537,107.20614
7538,97.380005
7540,106.04487
7541,110.868805
7545,114.10866
7551,111.92012
7553,94.98524
7554,101.99963
7555,95.79972
7561,111.46784
7562,94.773445
7564,97.73693
7565,100.89988
7566,93.60386
7567,106.782715
7569,101.18792
7570,95.15806
7571,116.1917
7572,102.66353
7574,100.17276
7578,109.69676
7579,93.28181
7586,93.22005
7587,87.65415
7590,92.89064
7593,108.623955
7594,103.12196
7595,93.60386
7600,96.686966
7601,79.647675
7602,92.84795
7603,112.051544
7604,97.20209
7606,99.989746
7608,112.33114
7613,78.68139
7615,109.08492
7616,109.05389
7617,113.17732
7618,94.518074
7619,107.10563
7622,107.44407
7623,104.07748
7624,96.965195
7625,99.22816
7626,94.45201
7627,103.18184
7628,77.662575
7631,103.25378
7632,106.85318
7633,93.62608
7634,106.63924
7635,93.55385
7636,112.27076
7637,112.27076
7639,92.6807
7640,77.31212
7644,110.44463
7645,93.945915
7648,105.10072
7649,96.21177
7650,109.034744
7652,102.06772
7653,91.74325
7655,95.211975
7659,110.01418
7662,96.57614
7664,100.8924
7666,97.131
7668,101.880974
7669,107.3728
7670,97.367035
7672,101.51378
7673,109.448715
7678,96.05992
7679,78.14813
7680,102.22938
7683,93.675316
7685,117.93961
7688,93.444466
7690,108.45231
7692,93.9087
7693,91.26351
7695,113.060295
7696,98.38101
7698,96.10726
7699,109.34386
7702,91.253654
7703,111.91326
7704,96.21177
7707,111.874565
7713,78.64386
7715,103.57679
7717,109.94641
7718,100.6132
7719,104.553116
7721,106.47546
7722,102.16915
7725,99.89756
7727,100.57904
7730,79.797874
7733,92.11647
7735,102.617516
7740,111.91326
7741,110.60639
7742,92.262
7744,98.532455
7747,94.715294
7750,77.175804
7752,107.72459
7754,107.343315
7756,105.01738
7757,97.18758
7758,102.12827
7760,102.22938
7761,92.87114
7763,105.945244
7765,93.00448
7767,112.27076
7768,92.476295
7771,93.324196
7773,98.79708
7774,97.94014
7776,97.69798
7779,91.75037
7783,93.512886
7786,97.56226
7787,101.76173
7789,94.46689
7791,92.60979
7793,102.73712
7794,99.591866
7795,93.29004
7799,78.68139
7800,101.463104
7802,102.66135
7805,99.312294
7807,100.8581
7808,94.85851
7811,109.39211
7817,108.914505
7818,106.85318
7819,92.122246
7822,92.772026
7823,112.03658
7825,110.708115
7828,96.56279
7832,96.619896
7833,80.417656
7834,103.4356
7835,96.65809
7837,96.94709
7840,97.875755
7842,95.11162
7843,116.67592
7844,92.68086
7846,92.87114
7850,97.21382
7853,109.79137
7855,112.66465
7858,95.86543
7863,112.215454
7865,110.303894
7866,100.56225
7868,95.685555
7869,109.49622
7871,78.327934
7872,102.70808
7874,100.87953
7877,110.06939
7878,94.07055
7879,104.99034
7881,96.14005
7883,92.749115
7885,96.86479
7886,94.98524
7889,95.14942
7890,107.801346
7891,95.70568
7893,96.97187
7894,102.923744
7896,109.034744
7898,105.977196
7901,94.9556
7902,107.932915
7904,105.12163
7905,96.10512
7906,103.144066
7909,94.6291
7910,105.49355
7913,96.88366
7918,110.2513
7919,91.11376
7923,93.51185
7925,92.51351
7927,92.20459
7930,97.62944
7932,99.49863
7933,95.17804
7935,94.29444
7939,105.76739
7942,99.90909
7943,103.59222
7945,99.626175
7946,92.77466
7948,100.35855
7949,107.52511
7950,93.453
7951,112.27076
7955,104.098526
7959,95.1115
7960,111.91326
7961,96.578285
7962,104.13803
7964,98.36916
7965,95.999565
7966,110.44463
7967,104.29103
7968,101.27325
7971,109.886665
7974,91.11376
7976,102.23602
7978,109.3641
7982,111.91326
7983,95.32465
7984,103.90005
7986,93.32632
7989,107.52511
7991,107.932915
7992,106.58314
7993,103.55914
7994,110.51763
7995,96.619896
7997,95.01231
7998,103.90005
7999,108.914505
8002,90.5914
8007,102.51035
8009,101.13408
8011,94.67144
8013,102.53908
8015,105.65382
8017,111.136284
8019,117.75019
8023,95.3552
8024,112.74782
8026,109.82701
8027,93.93849
8029,96.67846
8030,103.053345
8031,94.73342
8033,102.64092
8035,98.85143
8036,113.08005
8039,107.78224
8042,89.85407
8044,92.19386
8046,78.61891
8048,113.59229
8049,96.10512
8050,105.49818
8053,97.09182
8054,98.93566
8059,96.15466
8061,93.96412
8062,109.36933
8064,105.04345
8066,104.61579
8067,96.49972
8068,95.77477
8070,98.08966
8071,111.77207
8072,96.99297
8076,96.047356
8080,92.511375
8081,109.90918
8084,103.39741
8087,102.82279
8089,91.55849
8090,118.48251
8091,103.427345
8094,114.42602
8100,93.09013
8101,93.197464
8110,96.456024
8111,107.932915
8112,94.93782
8115,104.46452
8116,100.45771
8118,105.04345
8121,118.73344
8125,111.70105
8127,105.77867
8128,98.10711
8129,108.19541
8131,99.6878
8138,97.6478
8139,104.15767
8140,94.75516
8141,98.79708
8142,116.23122
8143,108.63247
8145,109.82701
8146,91.445114
8148,110.14973
8153,111.07199
8154,91.52361
8155,107.52897
8161,96.08542
8162,108.05763
8163,90.82741
8166,112.20787
8168,110.838974
8170,98.67155
8172,108.071175
8173,92.037224
8176,105.52801
8179,99.64235
8181,93.32069
8182,117.65545
8184,112.23413
8190,102.22938
8191,94.52787
8194,102.90608
8196,109.69652
8198,106.03064
8199,110.83934
8201,111.0592
8202,95.06663
8207,95.49703
8208,109.31127
8211,113.98387
8214,110.434906
8217,97.139786
8218,99.54646
8222,94.83524
8229,107.37669
8231,95.74303
8233,95.43222
8236,92.13053
8238,107.426346
8240,101.46315
8243,98.2821
8246,99.07621
8250,94.89411
8254,105.00365
8256,76.84968
8257,99.76176
8258,97.95544
8260,94.73383
8261,104.58218
8263,113.82729
8264,96.34763
8267,105.18125
8268,93.893135
8271,97.331825
8272,109.31127
8275,95.47833
8276,94.6329
8277,107.89722
8278,117.159065
8279,94.151924
8280,108.96083
8281,100.26462
8282,98.942604
8287,110.93326
8288,92.18423
8289,112.217705
8294,100.97408
8296,99.39199
8299,103.605576
8302,103.18253
8308,110.02792
8314,106.86627
8315,102.97952
8316,107.07756
8317,98.67929
8319,106.851326
8320,94.58935
8321,117.774414
8323,93.48396
8325,96.53092
8326,111.35719
8328,110.0249
8330,103.9246
8331,95.09024
8332,107.42817
8334,93.966
8338,92.16262
8339,94.389275
8341,98.84501
8345,110.60127
8346,96.26898
8347,108.13307
8349,95.746605
8351,97.938194
8352,108.82253
8353,110.0249
8355,108.43603
8358,110.45687
8359,98.11121
8360,95.386
8361,106.67508
8363,98.83832
8364,95.99657
8365,97.414154
8366,108.45349
8370,104.36332
8372,98.08262
8376,98.43305
8377,106.70857
8379,108.73994
8380,94.40546
8381,108.73663
8386,91.93426
8388,103.82908
8389,94.67642
8391,105.86344
8394,105.00365
8396,107.93821
8398,100.77894
8400,111.031906
8401,94.88545
8404,98.84501
8407,96.245445
8408,114.72081
8409,110.0249
8410,109.737686
8411,100.182686
8413,99.38238
8414,106.483444
8416,96.69978
